problem,arm,d,trial,seed,status,failed_stage,n_sims,screen_order,screen_scores,r_hat,m_fit,rank_rule,info_probe_nats,info_final_nats,jtj_eigengap_rank,jtj_eigengap_rank_screen,nll_neural,n_outputs,n_params_count,rank_margin,sampling_band,jtj_rank_agreement_k,median_y_std,r2_true_min,n_sr_aug,expression,expression_mdl,picks_agree,complexity,nll_symbolic,nll_gap,r2_sr_min,physics_alignment,physics_alignment_spearman,physics_alignment_grad_cosine,gate_ok,screen_set_correct,symbolic_recovered,runtime_screen_s,runtime_probe_s,runtime_fit_s,runtime_align_s,runtime_sr_s,runtime_frozen_s,runtime_total_s,peak_host_mem_mb
sir,oneshot,3,7,55526,ok,,500,"[0, 1, 2]","[2.0523600578308105, 1.7470468282699585, 0.7188013792037964]",2,2,info,1.798;1.295;0.063,1.769;1.330,2,3,-3.0624162155991304,2,140750,1.2230827123945673,0.16329931618554522,4,0.015077937132605732,0.9822475667119904,10000,((-3.745556) + (1.170963 * ((17.013624 * X2) + ((-5.721807) * X1)))) | (0.000020 + (1.000000 * (((((-4.986546) * X3) + 41.261639) + ((-22.321514) * X1)) + (10.418676 * X2)))),((-3.745556) + (1.170963 * ((17.013624 * X2) + ((-5.721807) * X1)))) | (0.000020 + (1.000000 * (((((-4.986546) * X3) + 41.261639) + ((-22.321514) * X1)) + (10.418676 * X2)))),True,10.0,-2.1470021267043053,0.915414088894825,0.9765845717082321,0.7698769630521994,0.856320161280645,0.9759657768480954,True,False,True,5.8719398975372314,559.2141110897064,188.91681909561157,1.2493207454681396,129.57375049591064,32.36413335800171,923.2449681758881,1885.546875
