problem,arm,d,trial,seed,status,failed_stage,n_sims,screen_order,screen_scores,r_hat,m_fit,rank_rule,info_probe_nats,info_final_nats,jtj_eigengap_rank,jtj_eigengap_rank_screen,nll_neural,n_outputs,n_params_count,rank_margin,sampling_band,jtj_rank_agreement_k,median_y_std,r2_true_min,n_sr_aug,expression,expression_mdl,picks_agree,complexity,nll_symbolic,nll_gap,r2_sr_min,physics_alignment,physics_alignment_spearman,physics_alignment_grad_cosine,gate_ok,screen_set_correct,symbolic_recovered,runtime_screen_s,runtime_probe_s,runtime_fit_s,runtime_align_s,runtime_sr_s,runtime_frozen_s,runtime_total_s,peak_host_mem_mb
sir,oneshot,3,1,8012,ok,,500,"[0, 1, 2]","[2.042416572570801, 1.9122381210327148, 0.7926342487335205]",2,2,info,1.800;1.221;-0.021,1.822;1.197,2,3,-2.550668756480681,2,140750,1.3740484788970801,0.16329931618554522,4,0.017523005077563686,0.9844026314566592,10000,((-14.981945) + (1.792696 * (12.670787 * X2))) | (37.649452 + (27.167480 * ((0.374429 * X2) + ((-0.883943) * X1)))),((-14.981945) + (1.792696 * (12.670787 * X2))) | (37.649452 + (27.167480 * ((0.374429 * X2) + ((-0.883943) * X1)))),True,10.0,-1.285197935968,1.2654708205126812,0.9775048788502092,0.6433770892963843,0.7375125820503281,0.8860494251459419,True,False,True,4.770416498184204,479.3821439743042,171.52121233940125,1.0718822479248047,126.02220892906189,15.580762147903442,803.8501107692719,1800.1484375
