problem,arm,d,trial,seed,status,failed_stage,n_sims,screen_order,screen_scores,r_hat,m_fit,rank_rule,info_probe_nats,info_final_nats,jtj_eigengap_rank,jtj_eigengap_rank_screen,nll_neural,n_outputs,n_params_count,rank_margin,sampling_band,jtj_rank_agreement_k,median_y_std,r2_true_min,n_sr_aug,expression,expression_mdl,picks_agree,complexity,nll_symbolic,nll_gap,r2_sr_min,physics_alignment,physics_alignment_spearman,physics_alignment_grad_cosine,gate_ok,screen_set_correct,symbolic_recovered,runtime_screen_s,runtime_probe_s,runtime_fit_s,runtime_align_s,runtime_sr_s,runtime_frozen_s,runtime_total_s,peak_host_mem_mb
sir,oneshot,3,0,93,ok,,500,"[0, 1, 2]","[2.1984481811523438, 1.9824141263961792, 0.9679268002510071]",2,2,info,1.677;1.104;0.014,1.741;1.139,2,3,-2.655348585415104,2,140750,1.1826064771955678,0.16329931618554522,4,0.014210926107246865,0.9865062176787548,10000,((-4.887392) + (1.289288 * (((-4.117026) * X1) + (13.928461 * X2)))) | (46.644810 + ((-1.833652) * ((((-0.731736) * X1) * (4.887491 * X2)) + (16.260155 * X1)))),((-4.887392) + (1.289288 * (((-4.117026) * X1) + (13.928461 * X2)))) | (46.644810 + ((-1.833652) * ((((-0.731736) * X1) * (4.887491 * X2)) + (16.260155 * X1)))),True,10.0,-1.4509732957943338,1.2043752896207702,0.9745870091169235,0.7533920796810196,0.8716115824463299,0.9732536891740199,True,False,True,5.779704332351685,28.640405416488647,27.289198637008667,1.9401216506958008,134.26500511169434,5.227756023406982,212.0322585105896,2128.30859375
