problem,arm,d,trial,seed,status,failed_stage,n_sims,screen_order,screen_scores,r_hat,m_fit,rank_rule,info_probe_nats,info_final_nats,jtj_eigengap_rank,jtj_eigengap_rank_screen,nll_neural,n_outputs,n_params_count,rank_margin,sampling_band,jtj_rank_agreement_k,median_y_std,r2_true_min,n_sr_aug,expression,expression_mdl,picks_agree,complexity,nll_symbolic,nll_gap,r2_sr_min,rank_correct,screen_set_correct,rank_correct_mdl,screen_set_correct_mdl,symbolic_recovered,runtime_screen_s,runtime_probe_s,runtime_fit_s,runtime_align_s,runtime_sr_s,runtime_frozen_s,runtime_total_s,peak_host_mem_mb
rosenbrock,oneshot,2,3,23819,ok,,500,"[0, 1]","[0.39606088399887085, 0.056663691997528076]",2,2,info,2.979;2.710;1.514;0.155,2.878;2.571,1,1,-1.0330122501989105,2,34900,4.365429853592513,0.16329931618554522,0,0.622179835754318,0.999266508009063,2000,(19.750513 + (0.594026 * ((((9.672937 * X1) * (0.763356 * X1)) + ((-8.298816) * X2)) + (2.639859 * X1)))) | (33.355530 + (1.011791 * ((sqrt((0.501232 + (0.092257 * X1))) * (0.457240 * X2)) + (10.414704 * X1)))),(19.750513 + (0.594026 * ((((9.672937 * X1) * (0.763356 * X1)) + ((-8.298816) * X2)) + (2.639859 * X1)))) | (0.000024 + (1.000000 * (sqrt((1112.924683 + (22.116730 * X2))) + (10.535579 * X1)))),False,,-1.0109862231922195,0.022026027006690985,0.9999996812045158,True,True,True,True,True,6.067069053649902,98.86614727973938,42.14531970024109,1.9691848754882812,620.5033192634583,22.681390047073364,797.7800228595734,2894.5546875
