problem,arm,d,trial,seed,status,failed_stage,n_sims,screen_order,screen_scores,r_hat,m_fit,rank_rule,info_probe_nats,info_final_nats,jtj_eigengap_rank,jtj_eigengap_rank_screen,nll_neural,n_outputs,n_params_count,rank_margin,sampling_band,jtj_rank_agreement_k,median_y_std,r2_true_min,n_sr_aug,expression,expression_mdl,picks_agree,complexity,nll_symbolic,nll_gap,r2_sr_min,rank_correct,screen_set_correct,rank_correct_mdl,screen_set_correct_mdl,symbolic_recovered,runtime_screen_s,runtime_probe_s,runtime_fit_s,runtime_align_s,runtime_sr_s,runtime_frozen_s,runtime_total_s,peak_host_mem_mb
rosenbrock,oneshot,2,1,7981,ok,,500,"[0, 1]","[0.41713249683380127, 0.07689943164587021]",2,2,info,2.930;2.514;1.242;0.084,3.083;2.498,1,1,-0.9510021783921705,2,34900,4.01574494409671,0.16329931618554522,0,0.041842209883137915,0.9995847471799855,2000,(59.033215 + (53.569870 * (((27.948790 * X1) * ((-0.003545) * X1)) + (0.104688 * X2)))) | (41.236538 + ((-4.236503) * ((5.443419 * X1) / ((0.034683 * X2) + 1.803926)))),(59.562401 + (1.000001 * ((0.501387 * X1) + ((((3.485775 * X1) * ((-0.234376) * X1)) + 58.982613) * (((0.031800 * X1) * ((-3.154443) * X1)) + (0.099371 * X2)))))) | (41.237091 + (0.999998 * (((-117.482635) * X1) / sqrt(((3.265333 * X2) + 84.550407))))),False,18.0,-1.0919354967148847,-0.14093331832271416,0.9999960590861351,True,True,True,True,True,6.523711204528809,99.3664698600769,42.25532507896423,2.01985239982605,641.8988318443298,28.65598225593567,831.0391433238983,3012.96875
