problem,arm,d,trial,seed,status,failed_stage,n_sims,screen_order,screen_scores,r_hat,m_fit,rank_rule,info_probe_nats,info_final_nats,jtj_eigengap_rank,jtj_eigengap_rank_screen,nll_neural,n_outputs,n_params_count,rank_margin,sampling_band,jtj_rank_agreement_k,median_y_std,r2_true_min,n_sr_aug,expression,expression_mdl,picks_agree,complexity,nll_symbolic,nll_gap,r2_sr_min,n_pca_simulations,physics_alignment,chirp_mass_alignment,gate_ok,screen_set_correct,symbolic_recovered,runtime_screen_s,runtime_probe_s,runtime_fit_s,runtime_align_s,runtime_sr_s,runtime_frozen_s,runtime_total_s,peak_host_mem_mb
gw_taylorf2,oneshot,2,8,63414,ok,,500,"[0, 1]","[1.5029566287994385, 1.3140127658843994]",1,1,info,1.948;-0.187,1.993,1,1,-1.854638912550142,1,142895,2.1918815232445867,0.11547005383792516,4,0.6568205782250094,0.973151326497602,2000,(80.644081 + ((-135.791168) * exp(((0.588350 * X2) * ((-0.867530) * X1))))),(80.644081 + ((-135.791168) * exp(((0.588350 * X2) * ((-0.867530) * X1))))),True,5.0,-0.03615318288412086,1.818485729666021,0.9653249312571055,1000,0.9908634255793098,0.9648945683831984,True,False,True,5.314768075942993,46.58230543136597,58.89014744758606,1.190164566040039,125.99476361274719,13.910430192947388,259.4033179283142,1830.6640625
