problem,arm,d,trial,seed,status,failed_stage,n_sims,screen_order,screen_scores,r_hat,m_fit,rank_rule,info_probe_nats,info_final_nats,jtj_eigengap_rank,jtj_eigengap_rank_screen,nll_neural,n_outputs,n_params_count,rank_margin,sampling_band,jtj_rank_agreement_k,median_y_std,r2_true_min,n_sr_aug,expression,expression_mdl,picks_agree,complexity,nll_symbolic,nll_gap,r2_sr_min,physics_alignment,physics_alignment_spearman,physics_alignment_grad_cosine,gate_ok,screen_set_correct,symbolic_recovered,runtime_screen_s,runtime_probe_s,runtime_fit_s,runtime_align_s,runtime_sr_s,runtime_frozen_s,runtime_total_s,peak_host_mem_mb
sir,oneshot,3,5,39688,ok,,500,"[1, 0, 2]","[1.9574259519577026, 2.0098989009857178, 0.902599573135376]",2,3,info,1.835;1.120;0.099,1.859;1.147;0.087,3,3,-3.0035831502690726,3,141048,1.0209551612038124,0.16329931618554522,0,0.011350334210247805,0.9901870585067013,10000,((-12.070873) + (1.567252 * (14.227284 * X2))) | ((-10.076284) + (1.860075 * (5.936821 * X1))) | ((-16.395523) + (2.343812 * (7.437826 * X1))),((-12.070873) + (1.567252 * (14.227284 * X2))) | ((-10.076284) + (1.860075 * (5.936821 * X1))) | ((-16.395523) + (2.343812 * (7.437826 * X1))),True,15.0,10.788205556312324,13.791788706581396,0.9740174209472897,0.6164837998617921,0.6997097428389714,0.9326486098373317,True,False,True,5.2714455127716064,472.67884826660156,178.34863758087158,1.0996136665344238,185.7877902984619,13.802112340927124,863.0691697597504,1665.42578125
