problem,arm,d,trial,seed,status,failed_stage,n_sims,screen_order,screen_scores,r_hat,m_fit,rank_rule,info_probe_nats,info_final_nats,jtj_eigengap_rank,jtj_eigengap_rank_screen,nll_neural,n_outputs,n_params_count,rank_margin,sampling_band,jtj_rank_agreement_k,median_y_std,r2_true_min,n_sr_aug,expression,expression_mdl,picks_agree,complexity,nll_symbolic,nll_gap,r2_sr_min,rank_correct,screen_set_correct,symbolic_recovered,runtime_screen_s,runtime_probe_s,runtime_fit_s,runtime_align_s,runtime_sr_s,runtime_frozen_s,runtime_total_s,peak_host_mem_mb
rosenbrock,oneshot,2,4,31738,ok,,500,"[0, 1]","[0.4483904242515564, 0.05425186827778816]",2,2,info,2.951;2.501;1.731;1.413,2.943;2.518,1,1,-0.9939623353208339,2,34900,4.298513147356797,0.16329931618554522,0,0.22663378245004343,0.9995408487704229,2000,(67.970634 + (207.362411 * ((((-0.027534) * X1) * (0.964776 * X1)) + (0.028858 * X2)))) | (49.399509 + (0.998858 * (((0.330878 * X1) * (1.433510 * X2)) + ((-13.743738) * X1)))),(67.970634 + (207.362411 * ((((-0.027534) * X1) * (0.964776 * X1)) + (0.028858 * X2)))) | (49.399509 + (0.998858 * (((0.330878 * X1) * (1.433510 * X2)) + ((-13.743738) * X1)))),True,10.0,-1.0734137845915068,-0.07945144927067294,0.9999302939244068,True,True,True,6.151378631591797,99.77615451812744,42.40377378463745,1.9458136558532715,615.3843922615051,16.996970653533936,787.9665739536285,2791.58203125
