problem,arm,d,trial,seed,status,failed_stage,n_sims,screen_order,screen_scores,r_hat,m_fit,rank_rule,info_probe_nats,info_final_nats,jtj_eigengap_rank,jtj_eigengap_rank_screen,nll_neural,n_outputs,n_params_count,rank_margin,sampling_band,jtj_rank_agreement_k,median_y_std,r2_true_min,n_sr_aug,expression,expression_mdl,picks_agree,complexity,nll_symbolic,nll_gap,r2_sr_min,physics_alignment,physics_alignment_spearman,physics_alignment_grad_cosine,gate_ok,screen_set_correct,symbolic_recovered,runtime_screen_s,runtime_probe_s,runtime_fit_s,runtime_align_s,runtime_sr_s,runtime_frozen_s,runtime_total_s,peak_host_mem_mb
sir,oneshot,3,4,31769,ok,,500,"[1, 0, 2]","[2.020220994949341, 2.0348994731903076, 0.7678636908531189]",2,3,info,1.879;1.085;0.217,1.824;1.057;0.261,3,3,-2.9074882960430637,3,141048,1.0485175934645818,0.16329931618554522,0,0.00939036996590505,0.9912270720146351,10000,((-12.076709) + (1.654224 * (12.304136 * X2))) | ((-17.886543) + (3.451265 * (5.011730 * X1))) | ((-5.915864) + (1.495600 * ((9.118129 * X1) + ((-3.417424) * X2)))),((-12.076709) + (1.654224 * (12.304136 * X2))) | ((-17.886543) + (3.451265 * (5.011730 * X1))) | ((-5.915864) + (1.495600 * ((9.118129 * X1) + ((-3.417424) * X2)))),True,15.0,11.11846234024592,14.025950636288982,0.9788348497647739,0.6461481976312424,0.7095517982071927,0.9316847801880944,True,False,True,5.255264759063721,489.16848373413086,186.29443192481995,1.0972416400909424,187.00538611412048,26.475554943084717,901.3902246952057,1816.1171875
