problem,arm,d,trial,seed,status,failed_stage,n_sims,screen_order,screen_scores,r_hat,m_fit,rank_rule,info_probe_nats,info_final_nats,jtj_eigengap_rank,jtj_eigengap_rank_screen,nll_neural,n_outputs,n_params_count,rank_margin,sampling_band,jtj_rank_agreement_k,median_y_std,r2_true_min,n_sr_aug,expression,expression_mdl,picks_agree,complexity,nll_symbolic,nll_gap,r2_sr_min,rank_correct,screen_set_correct,rank_correct_mdl,screen_set_correct_mdl,symbolic_recovered,runtime_screen_s,runtime_probe_s,runtime_fit_s,runtime_align_s,runtime_sr_s,runtime_frozen_s,runtime_total_s,peak_host_mem_mb
rosenbrock,oneshot,2,0,62,ok,,500,"[0, 1]","[0.5442134141921997, 0.06512100994586945]",2,2,info,3.013;2.800;1.861;1.074,3.138;2.660,1,1,-1.3525516860215805,2,34900,3.932653694566352,0.16329931618554522,0,0.04210150939263643,0.9993316920795859,2000,(40.924255 + (1.637981 * ((((-0.618504) * X1) * (3.636099 * X1)) + (3.139210 * X2)))) | (55.491451 + (0.426374 * (((-36.179089) * X1) + (0.610590 * X2)))),(40.924255 + (1.637981 * ((((-0.618504) * X1) * (3.636099 * X1)) + (3.139210 * X2)))) | (55.523369 + (0.999606 * (((((-0.409792) * X1) * ((-2.416708) * X2)) + ((-15.352356) * X1)) + (0.204182 * X2)))),False,,-1.2296600401629194,0.12289164585866108,0.9999999511756779,True,True,True,True,True,7.5553367137908936,100.45328760147095,41.93411111831665,1.9502077102661133,638.472137928009,16.77292537689209,823.3824872970581,2859.203125
