problem,arm,d,trial,seed,status,failed_stage,n_sims,screen_order,screen_scores,r_hat,m_fit,rank_rule,info_probe_nats,info_final_nats,jtj_eigengap_rank,jtj_eigengap_rank_screen,nll_neural,n_outputs,n_params_count,rank_margin,sampling_band,jtj_rank_agreement_k,median_y_std,r2_true_min,n_sr_aug,expression,expression_mdl,picks_agree,complexity,nll_symbolic,nll_gap,r2_sr_min,n_pca_simulations,physics_alignment,complementary_mass_diff_alignment,gate_ok,screen_set_correct,symbolic_recovered,runtime_screen_s,runtime_probe_s,runtime_fit_s,runtime_align_s,runtime_sr_s,runtime_frozen_s,runtime_total_s,peak_host_mem_mb
gw_imrphenomd,oneshot,2,6,47576,ok,,500,"[1, 0]","[0.40999698638916016, 0.44901522994041443]",1,2,info,1.092;-0.040,1.757;-0.106,1,2,-1.5160641527956875,2,143200,0.8344161235130432,0.11547005383792516,4,0.04495234275323187,0.996862740645953,2000,((-13.231994) + ((-11.879897) * ((0.905008 * X2) * ((-1.088775) * X1)))) | (0.000055 + (0.999983 * ((5.223129 * exp((0.265917 * X2))) + ((-3.392838) * X1)))),((-7.058250) + (1.371619 * exp(((0.862772 * X1) + (0.883937 * X2))))) | (0.000055 + (0.999983 * ((5.223129 * exp((0.265917 * X2))) + ((-3.392838) * X1)))),False,17.0,-0.7962518597059551,0.7198122930897324,0.9968264774972254,1000,0.9906975001865548,0.9733829185257369,True,False,True,5.3641369342803955,48.93772792816162,67.19353342056274,1.0385770797729492,248.39503049850464,21.963313817977905,402.0775725841522,1988.640625
