problem,arm,d,trial,seed,status,failed_stage,n_sims,screen_order,screen_scores,r_hat,m_fit,rank_rule,info_probe_nats,info_final_nats,jtj_eigengap_rank,jtj_eigengap_rank_screen,nll_neural,n_outputs,n_params_count,rank_margin,sampling_band,jtj_rank_agreement_k,median_y_std,r2_true_min,n_sr_aug,expression,expression_mdl,picks_agree,complexity,nll_symbolic,nll_gap,r2_sr_min,n_pca_simulations,physics_alignment,chirp_mass_alignment,gate_ok,screen_set_correct,symbolic_recovered,runtime_screen_s,runtime_probe_s,runtime_fit_s,runtime_align_s,runtime_sr_s,runtime_frozen_s,runtime_total_s,peak_host_mem_mb
gw_taylorf2,oneshot,2,6,47576,ok,,500,"[0, 1]","[1.4483399391174316, 1.4361249208450317]",1,1,info,1.691;-0.154,1.644,1,1,-1.1639647041391494,1,142895,2.1970355249689613,0.11547005383792516,4,0.36256247943736153,0.9707924236036417,2000,((-16.626169) + (1.769032 * (exp((0.600863 * X2)) * (5.087806 * X1)))),((-16.626169) + (1.769032 * (exp((0.600863 * X2)) * (5.087806 * X1)))),True,5.0,1.002221514766733,2.1661862189058825,0.9437046695245527,1000,0.9765045365465318,0.9375679940223659,True,False,False,6.027323007583618,27.412092447280884,23.680445909500122,2.024402379989624,132.31568455696106,13.295178890228271,214.8567111492157,2101.3984375
