problem,arm,d,trial,seed,status,failed_stage,n_sims,screen_order,screen_scores,r_hat,m_fit,rank_rule,info_probe_nats,info_final_nats,jtj_eigengap_rank,jtj_eigengap_rank_screen,nll_neural,n_outputs,n_params_count,rank_margin,sampling_band,jtj_rank_agreement_k,median_y_std,r2_true_min,n_sr_aug,expression,expression_mdl,picks_agree,complexity,nll_symbolic,nll_gap,r2_sr_min,n_pca_simulations,physics_alignment,chirp_mass_alignment,gate_ok,screen_set_correct,symbolic_recovered,runtime_screen_s,runtime_probe_s,runtime_fit_s,runtime_align_s,runtime_sr_s,runtime_frozen_s,runtime_total_s,peak_host_mem_mb
gw_taylorf2,oneshot,2,4,31738,ok,,500,"[0, 1]","[1.4226562976837158, 1.3902214765548706]",1,1,info,2.035;-0.082,2.093,1,1,-1.966136578212764,1,142895,2.1047126308218753,0.11547005383792516,4,0.3248527693322213,0.960036909050508,2000,((-14.626049) + (1.696142 * (((4.223187 * X1) * (2.178211 * X2)) + ((-0.320663) * X2)))),((-5.922564) + (1.330967 * (((40.429607 + ((-50.134953) * X1)) + ((-12.804440) * X2)) * ((-0.234317) * X2)))),False,,-1.5436324294120918,0.4225041488006722,0.9615472958775935,1000,0.9828228792726403,0.9496502652398786,True,False,True,5.640481948852539,50.460524797439575,63.917651414871216,1.1994915008544922,128.3069384098053,32.3344304561615,287.849408864975,1971.45703125
