problem,arm,d,trial,seed,status,failed_stage,n_sims,screen_order,screen_scores,r_hat,m_fit,rank_rule,info_probe_nats,info_final_nats,jtj_eigengap_rank,jtj_eigengap_rank_screen,nll_neural,n_outputs,n_params_count,rank_margin,sampling_band,jtj_rank_agreement_k,median_y_std,r2_true_min,n_sr_aug,expression,expression_mdl,picks_agree,complexity,nll_symbolic,nll_gap,r2_sr_min,physics_alignment,physics_alignment_spearman,physics_alignment_grad_cosine,gate_ok,screen_set_correct,symbolic_recovered,runtime_screen_s,runtime_probe_s,runtime_fit_s,runtime_align_s,runtime_sr_s,runtime_frozen_s,runtime_total_s,peak_host_mem_mb
sir,oneshot,3,4,31769,ok,,500,"[1, 0, 2]","[2.0202198028564453, 2.0348987579345703, 0.7678631544113159]",2,3,info,1.804;1.060;0.207,1.838;1.029;0.251,3,3,-3.2126551056182127,3,141048,0.9737623434484071,0.16329931618554522,0,0.008498250636096253,0.9905651938997184,10000,((-10.117905) + (1.637820 * (10.573549 * X2))) | ((-16.366453) + (2.694096 * (5.860857 * X1))) | ((-1.006005) + (1.093611 * ((((-3.161748) * X3) + (10.090151 * X1)) + ((-2.893161) * X2)))),((-10.117905) + (1.637820 * (10.573549 * X2))) | ((-16.366453) + (2.694096 * (5.860857 * X1))) | ((-1.006005) + (1.093611 * ((((-3.161748) * X3) + (10.090151 * X1)) + ((-2.893161) * X2)))),True,15.0,-1.0362192611704648,2.176435844447748,0.9799986256679584,0.6461481976312424,0.7095517982071927,0.9316847801880944,True,False,True,5.339860200881958,24.44122004508972,25.01336979866028,1.8279540538787842,193.25175881385803,5.0464277267456055,263.5956041812897,2049.58984375
