problem,arm,d,trial,seed,status,failed_stage,n_sims,screen_order,screen_scores,r_hat,m_fit,rank_rule,info_probe_nats,info_final_nats,jtj_eigengap_rank,jtj_eigengap_rank_screen,nll_neural,n_outputs,n_params_count,rank_margin,sampling_band,jtj_rank_agreement_k,median_y_std,r2_true_min,n_sr_aug,expression,expression_mdl,picks_agree,complexity,nll_symbolic,nll_gap,r2_sr_min,n_pca_simulations,physics_alignment,chirp_mass_alignment,gate_ok,screen_set_correct,symbolic_recovered,runtime_screen_s,runtime_probe_s,runtime_fit_s,runtime_align_s,runtime_sr_s,runtime_frozen_s,runtime_total_s,peak_host_mem_mb
gw_taylorf2,oneshot,2,9,71333,ok,,500,"[0, 1]","[1.2892076969146729, 1.1806193590164185]",1,1,info,2.022;-0.047,1.790,1,1,-1.4365470590345135,1,142895,1.9987814120830527,0.11547005383792516,4,0.2633330527424169,0.9513145835445657,2000,((-15.403363) + ((-13.816982) * ((0.905008 * X2) * ((-1.088775) * X1)))),(0.448067 + (149.702164 * exp((exp(((-0.607065) * X2)) / ((-0.112793) * X1))))),False,7.0,-1.6013186474523498,-0.16477158841783623,0.9636049332577225,1000,0.9829263309508153,0.9515404952655125,True,False,True,5.235744953155518,40.840572118759155,51.10157251358032,1.0485711097717285,126.68083262443542,25.888404607772827,258.22210335731506,1937.96875
