problem,arm,d,trial,seed,status,failed_stage,n_sims,screen_order,screen_scores,r_hat,m_fit,rank_rule,info_probe_nats,info_final_nats,jtj_eigengap_rank,jtj_eigengap_rank_screen,nll_neural,n_outputs,n_params_count,rank_margin,sampling_band,jtj_rank_agreement_k,median_y_std,r2_true_min,n_sr_aug,expression,expression_mdl,picks_agree,complexity,nll_symbolic,nll_gap,r2_sr_min,n_pca_simulations,physics_alignment,chirp_mass_alignment,gate_ok,n_pca_simulations_mdl,physics_alignment_mdl,chirp_mass_alignment_mdl,gate_ok_mdl,screen_set_correct,symbolic_recovered,runtime_screen_s,runtime_probe_s,runtime_fit_s,runtime_align_s,runtime_sr_s,runtime_frozen_s,runtime_total_s,peak_host_mem_mb
gw_taylorf2,oneshot,2,7,55495,ok,,500,"[0, 1]","[1.490842580795288, 1.3195401430130005]",1,2,info,1.085;-0.014,1.059;-0.085,2,2,-0.6411112261978482,2,143200,1.077674731607499,0.11547005383792516,3,0.07573341658755667,0.9986368398646965,2000,((-16.553768) + (3.302915 * ((2.406535 * X1) + (2.454017 * X2)))) | (1.977501 + ((-19.218071) * ((((-0.295066) * X2) * 0.524628) + (0.123736 * X1)))),(0.000002 + ((-17.162998) + ((exp((0.672043 * X1)) * (191.399475 * X2)) ^ 0.480867))) | (1.977501 + ((-19.218071) * ((((-0.295066) * X2) * 0.524628) + (0.123736 * X1)))),False,16.0,1.1093626806821086,1.7504739068799569,0.9981018328233154,1000,0.971164166654653,0.9541048661721921,True,1000,0.966011459713717,0.9541591838799458,True,False,True,6.132110834121704,26.007595777511597,26.638579607009888,1.9153521060943604,256.4150459766388,19.5045485496521,347.35318899154663,2164.12890625
