problem,arm,d,trial,seed,status,failed_stage,n_sims,screen_order,screen_scores,r_hat,m_fit,rank_rule,info_probe_nats,info_final_nats,jtj_eigengap_rank,jtj_eigengap_rank_screen,nll_neural,n_outputs,n_params_count,rank_margin,sampling_band,jtj_rank_agreement_k,median_y_std,r2_true_min,n_sr_aug,expression,expression_mdl,picks_agree,complexity,nll_symbolic,nll_gap,r2_sr_min,n_pca_simulations,physics_alignment,complementary_mass_diff_alignment,gate_ok,screen_set_correct,symbolic_recovered,runtime_screen_s,runtime_probe_s,runtime_fit_s,runtime_align_s,runtime_sr_s,runtime_frozen_s,runtime_total_s,peak_host_mem_mb
gw_imrphenomd,oneshot,2,5,39657,ok,,500,"[0, 1]","[0.36456066370010376, 0.36030876636505127]",1,1,info,1.695;-0.002,1.764,1,1,-1.5465010218041406,1,142895,2.01875361894172,0.11547005383792516,4,0.019657677408429705,0.9253174568554121,2000,((-42.785824) + (3.101331 * ((6.523004 * X2) + (6.785406 * X1)))),((-41.175755) + (2.998730 * (((6.283185 * X2) + (7.052654 * X1)) + ((0.485681 * X2) ^ 12.679596)))),False,7.0,-0.8481627335107261,0.6983382882934145,0.9257198281318924,1000,0.9997650519916691,0.02452771139154265,False,False,False,5.197692394256592,45.041157484054565,56.421141386032104,1.1202688217163086,127.20024824142456,20.400822401046753,264.995849609375,2088.78515625
