problem,arm,d,trial,seed,status,failed_stage,n_sims,screen_order,screen_scores,r_hat,m_fit,rank_rule,info_probe_nats,info_final_nats,jtj_eigengap_rank,jtj_eigengap_rank_screen,nll_neural,n_outputs,n_params_count,rank_margin,sampling_band,jtj_rank_agreement_k,median_y_std,r2_true_min,n_sr_aug,expression,expression_mdl,picks_agree,complexity,nll_symbolic,nll_gap,r2_sr_min,physics_alignment,physics_alignment_spearman,physics_alignment_grad_cosine,gate_ok,screen_set_correct,symbolic_recovered,runtime_screen_s,runtime_probe_s,runtime_fit_s,runtime_align_s,runtime_sr_s,runtime_frozen_s,runtime_total_s,peak_host_mem_mb
sir,oneshot,3,7,55526,ok,,500,"[0, 1, 2]","[2.0523598194122314, 1.747046947479248, 0.7188016176223755]",2,3,info,1.697;1.253;0.014,1.598;1.347;0.083,3,3,-3.4232235725971054,3,141048,1.1234278627735144,0.16329931618554522,0,0.00783515261649806,0.9877614974301109,10000,((-2.229586) + (1.137740 * (((-5.891717) * X1) + (15.088704 * X2)))) | ((-0.000013) + (1.000000 * ((((-8.312053) * X2) + (14.437455 * X1)) + ((-15.145932) + (8.276895 * X3))))) | (0.276958 + (0.992994 * ((((-7.629046) * X3) / (2.085624 * X2)) + (((-5.850828) * X2) + (12.291900 * X1))))),((-2.229586) + (1.137740 * (((-5.891717) * X1) + (15.088704 * X2)))) | ((-0.000013) + (1.000000 * ((((-8.312053) * X2) + (14.437455 * X1)) + ((-15.145932) + (8.276895 * X3))))) | (0.276958 + (0.992994 * ((((-7.629046) * X3) / (2.085624 * X2)) + (((-5.850828) * X2) + (12.291900 * X1))))),True,15.0,-2.621356627682067,0.8018669449150386,0.9791248498970689,0.7868182293744729,0.8767015228060913,0.9814332336188556,True,False,True,5.372262239456177,24.422363996505737,25.167510509490967,1.8380622863769531,196.7662868499756,13.873568534851074,276.66527032852173,2155.44140625
