problem,arm,d,trial,seed,status,failed_stage,n_sims,screen_order,screen_scores,r_hat,m_fit,rank_rule,info_probe_nats,info_final_nats,jtj_eigengap_rank,jtj_eigengap_rank_screen,nll_neural,n_outputs,n_params_count,rank_margin,sampling_band,jtj_rank_agreement_k,median_y_std,r2_true_min,n_sr_aug,expression,expression_mdl,picks_agree,complexity,nll_symbolic,nll_gap,r2_sr_min,n_pca_simulations,physics_alignment,chirp_mass_alignment,gate_ok,screen_set_correct,symbolic_recovered,runtime_screen_s,runtime_probe_s,runtime_fit_s,runtime_align_s,runtime_sr_s,runtime_frozen_s,runtime_total_s,peak_host_mem_mb
gw_taylorf2,oneshot,2,0,62,ok,,500,"[1, 0]","[1.4477012157440186, 1.5435116291046143]",1,1,info,1.514;-0.031,0.946,1,2,-0.7691615171866105,1,142895,1.2278660730741988,0.11547005383792516,4,1.8664281796967144,0.9229003025446354,2000,((-5.874157) + (1.398068 * ((4.103160 * X1) * exp((0.576370 * X2))))),((-5.874157) + (1.398068 * ((4.103160 * X1) * exp((0.576370 * X2))))),True,5.0,-0.29807123981816896,0.47109027736844156,0.9433777799576628,1000,0.9774467761471465,0.9384988901293515,True,False,False,6.40041446685791,27.740975618362427,23.482160329818726,2.0021307468414307,132.33797574043274,9.164061307907104,251.89709544181824,2119.8125
