problem,arm,d,trial,seed,status,failed_stage,n_sims,screen_order,screen_scores,r_hat,m_fit,rank_rule,info_probe_nats,info_final_nats,jtj_eigengap_rank,jtj_eigengap_rank_screen,nll_neural,n_outputs,n_params_count,rank_margin,sampling_band,jtj_rank_agreement_k,median_y_std,r2_true_min,n_sr_aug,expression,expression_mdl,picks_agree,complexity,nll_symbolic,nll_gap,r2_sr_min,n_pca_simulations,physics_alignment,complementary_mass_diff_alignment,gate_ok,screen_set_correct,symbolic_recovered,runtime_screen_s,runtime_probe_s,runtime_fit_s,runtime_align_s,runtime_sr_s,runtime_frozen_s,runtime_total_s,peak_host_mem_mb
gw_imrphenomd,oneshot,2,0,62,ok,,500,"[1, 0]","[0.23219367861747742, 0.23978498578071594]",1,1,info,0.895;-0.039,0.497,1,2,-0.05755479020056995,1,142895,1.1777778404514545,0.11547005383792516,4,0.33279819972065017,0.9180988151812228,2000,((-0.000001) + (1.000000 * ((((3.846194 * X1) ^ 1.296246) + (6.860735 * X2)) + (-11.803143)))),(0.000002 + (((-14.557259) + (6.857513 * X2)) + (8.351175 * X1))),False,11.0,-0.11954509294619717,-0.06199030274562722,0.9226554771381099,1000,0.9957850372531419,0.08366921035736241,False,False,False,5.111721754074097,40.51683282852173,50.81167149543762,1.0036227703094482,128.14258646965027,26.265828847885132,260.5249879360199,2071.2421875
