problem,arm,d,trial,seed,status,failed_stage,n_sims,screen_order,screen_scores,r_hat,m_fit,rank_rule,info_probe_nats,info_final_nats,jtj_eigengap_rank,jtj_eigengap_rank_screen,nll_neural,n_outputs,n_params_count,rank_margin,sampling_band,jtj_rank_agreement_k,median_y_std,r2_true_min,n_sr_aug,expression,expression_mdl,picks_agree,complexity,nll_symbolic,nll_gap,r2_sr_min,physics_alignment,physics_alignment_spearman,physics_alignment_grad_cosine,gate_ok,screen_set_correct,symbolic_recovered,runtime_screen_s,runtime_probe_s,runtime_fit_s,runtime_align_s,runtime_sr_s,runtime_frozen_s,runtime_total_s,peak_host_mem_mb
sir,oneshot,3,9,71364,ok,,500,"[0, 1, 2]","[2.1539838314056396, 2.0316708087921143, 1.0650780200958252]",2,2,info,1.810;1.117;0.075,1.688;1.096,2,3,-2.2162531196217,2,140750,1.2187521962022996,0.16329931618554522,4,0.017410613963204223,0.9740646511978581,10000,((-2.442178) + (1.045570 * ((20.480238 * X2) + ((-7.938949) * X1)))) | (50.837929 + ((-2.116203) * (10.002396 * X1))),((-2.442178) + (1.045570 * ((20.480238 * X2) + ((-7.938949) * X1)))) | (50.837929 + ((-2.116203) * (10.002396 * X1))),True,10.0,-1.3635665329101418,0.8526865867115583,0.9742458992381957,0.7825430333164595,0.8916904467617871,0.9840892627414248,True,False,True,4.925139427185059,397.3390853404999,145.29082918167114,1.016392469406128,125.78755497932434,12.532548666000366,692.7138242721558,1739.890625
