problem,arm,d,trial,seed,status,failed_stage,n_sims,screen_order,screen_scores,r_hat,m_fit,rank_rule,info_probe_nats,info_final_nats,jtj_eigengap_rank,jtj_eigengap_rank_screen,nll_neural,n_outputs,n_params_count,rank_margin,sampling_band,jtj_rank_agreement_k,median_y_std,r2_true_min,n_sr_aug,expression,expression_mdl,picks_agree,complexity,nll_symbolic,nll_gap,r2_sr_min,physics_alignment,physics_alignment_spearman,physics_alignment_grad_cosine,gate_ok,screen_set_correct,symbolic_recovered,runtime_screen_s,runtime_probe_s,runtime_fit_s,runtime_align_s,runtime_sr_s,runtime_frozen_s,runtime_total_s,peak_host_mem_mb
sir,oneshot,3,6,47607,ok,,500,"[0, 1, 2]","[2.0043368339538574, 1.8936430215835571, 0.6015217304229736]",2,3,info,1.838;1.148;0.054,1.816;1.098;0.074,3,3,-2.425985982067846,3,141048,1.0610266190253426,0.16329931618554522,0,0.011473982785674023,0.989158951251404,10000,(52.362640 + ((-2.627300) * (((7.977244 * X1) / (2.191066 * X2)) * (5.164083 + ((-1.154039) * X1))))) | ((-0.000697) + (1.000048 * (((36.882862 * X1) + ((-680.880981) / (18.340712 * X3))) * ((0.155094 * X1) + (0.502790 + ((-0.250519) * X2)))))) | (0.322226 + (1.006803 * ((((-2644.457764) * X3) / (772.377380 * X2)) + ((14.485802 * X1) + ((-8.029060) * X2))))),(52.362640 + ((-2.627300) * (((7.977244 * X1) / (2.191066 * X2)) * (5.164083 + ((-1.154039) * X1))))) | ((-0.000697) + (1.000048 * (((36.882862 * X1) + ((-680.880981) / (18.340712 * X3))) * ((0.155094 * X1) + (0.502790 + ((-0.250519) * X2)))))) | (0.322226 + (1.006803 * ((((-2644.457764) * X3) / (772.377380 * X2)) + ((14.485802 * X1) + ((-8.029060) * X2))))),True,15.0,-2.709725157048644,-0.28373917498079804,0.9968469881382448,0.889553381091662,0.910632474529898,0.9812058535396084,True,False,True,4.927675247192383,429.5064377784729,164.72298407554626,1.1096506118774414,191.90054392814636,40.995667457580566,839.6740462779999,1964.37109375
