problem,arm,d,trial,seed,status,failed_stage,n_sims,screen_order,screen_scores,r_hat,m_fit,rank_rule,info_probe_nats,info_final_nats,jtj_eigengap_rank,jtj_eigengap_rank_screen,nll_neural,n_outputs,n_params_count,rank_margin,sampling_band,jtj_rank_agreement_k,median_y_std,r2_true_min,n_sr_aug,expression,expression_mdl,picks_agree,complexity,nll_symbolic,nll_gap,r2_sr_min,rank_correct,screen_set_correct,rank_correct_mdl,screen_set_correct_mdl,symbolic_recovered,runtime_screen_s,runtime_probe_s,runtime_fit_s,runtime_align_s,runtime_sr_s,runtime_frozen_s,runtime_total_s,peak_host_mem_mb
rosenbrock,oneshot,2,8,63414,ok,,500,"[0, 1]","[0.4299106001853943, 0.05909918621182442]",2,2,info,3.103;2.951;1.298;0.814,3.235;2.909,1,1,-1.4998413004353053,2,34900,5.452808619473861,0.16329931618554522,0,0.05016393036678919,0.9995922134043725,2000,((-0.000005) + ((((-11.244293) * X1) * (0.424438 * X1)) + (((5.824423 * X2) + 63.076706) + (1.181951 * X1)))) | (49.528423 + (4.180208 * (((-0.165124) * X1) * sqrt((((15.104119 * X1) * (1.679363 * X1)) + (((-40.140053) * X2) + 282.213928)))))),(0.000195 + (0.999998 * (((5.824447 * X2) + ((2.064248 * X1) * ((-2.306597) * X1))) + sqrt((3978.646729 + (148.990784 * X1)))))) | (51.439098 + (1.000000 * (((((-21.973272) * X1) + (-3.229625)) / ((4.290493 * X2) + 52.672859)) * (((sqrt(((52.762383 * X2) + 161.500473)) * ((-0.027912) * X1)) * ((-3.168349) * X1)) + 27.514065)))),False,25.0,-1.5373639675895123,-0.037522667154207046,0.9999459576730002,True,True,True,True,True,5.944241523742676,280.8049132823944,109.50151991844177,1.6363434791564941,629.2188115119934,23.390061140060425,1055.487333059311,1974.0703125
