problem,arm,d,trial,seed,status,failed_stage,n_sims,screen_order,screen_scores,r_hat,m_fit,rank_rule,info_probe_nats,info_final_nats,jtj_eigengap_rank,jtj_eigengap_rank_screen,nll_neural,n_outputs,n_params_count,rank_margin,sampling_band,jtj_rank_agreement_k,median_y_std,r2_true_min,n_sr_aug,expression,expression_mdl,picks_agree,complexity,nll_symbolic,nll_gap,r2_sr_min,n_pca_simulations,physics_alignment,complementary_mass_diff_alignment,gate_ok,n_pca_simulations_mdl,physics_alignment_mdl,complementary_mass_diff_alignment_mdl,gate_ok_mdl,screen_set_correct,symbolic_recovered,runtime_screen_s,runtime_probe_s,runtime_fit_s,runtime_align_s,runtime_sr_s,runtime_frozen_s,runtime_total_s,peak_host_mem_mb
gw_imrphenomd,oneshot,2,9,71333,ok,,500,"[0, 1]","[0.389132559299469, 0.3831494450569153]",1,2,info,0.871;0.002,0.714;-0.016,2,2,-0.2857557834146084,2,143200,0.9311559316872857,0.11547005383792516,0,0.23605064700616646,0.9983470082913505,2000,((-6.600048) + (1.541445 * exp(((0.783078 * X1) + (0.743535 * X2))))) | (0.335041 + (0.900544 * ((3.983530 * X2) + ((-2.229092) * X1)))),((-0.335127) + (1.074784 * (((0.584486 * X1) + (0.552212 * X2)) ^ 3.933413))) | (0.335041 + (0.900544 * ((3.983530 * X2) + ((-2.229092) * X1)))),False,15.0,-0.2904344236726535,-0.004678640258045097,0.9932541445395389,1000,0.9837167574065872,0.9615911724488929,True,1000,0.974414458890298,0.9615911724488929,True,False,True,4.742702484130859,28.03299880027771,27.967135190963745,3.4222488403320312,250.87015008926392,19.931520462036133,347.72361874580383,2300.3203125
