problem,arm,d,trial,seed,status,failed_stage,n_sims,screen_order,screen_scores,r_hat,m_fit,rank_rule,info_probe_nats,info_final_nats,jtj_eigengap_rank,jtj_eigengap_rank_screen,nll_neural,n_outputs,n_params_count,rank_margin,sampling_band,jtj_rank_agreement_k,median_y_std,r2_true_min,n_sr_aug,expression,expression_mdl,picks_agree,complexity,nll_symbolic,nll_gap,r2_sr_min,n_pca_simulations,physics_alignment,chirp_mass_alignment,gate_ok,screen_set_correct,symbolic_recovered,runtime_screen_s,runtime_probe_s,runtime_fit_s,runtime_align_s,runtime_sr_s,runtime_frozen_s,runtime_total_s,peak_host_mem_mb
gw_taylorf2,oneshot,2,2,15900,ok,,500,"[1, 0]","[1.1675022840499878, 1.3352270126342773]",1,2,info,1.112;-0.048,1.165;-0.043,2,2,-0.7833276229057462,2,143200,0.9013782488628578,0.11547005383792516,3,0.20354108409453103,0.9985006132485246,2000,(33.308571 + ((-44.765034) * exp(((-0.567180) * X1)))) | (19.583408 + ((-22.378633) * exp(((-0.207669) * X2)))),(33.308571 + ((-44.765034) * exp(((-0.567180) * X1)))) | (0.003730 + (0.998963 * (((-1.064808) / (((-0.083375) * X2) + exp(((-0.488405) * X1)))) + (4.164127 * X2)))),False,12.0,0.5760683605344454,1.3593959834401916,0.9990135057155821,1000,0.6898998691128952,0.6855369901114762,False,False,True,5.21928071975708,43.00475358963013,58.56591558456421,1.0062570571899414,248.93996596336365,21.13645100593567,384.08193039894104,1922.37109375
