problem,arm,d,trial,seed,status,failed_stage,n_sims,screen_order,screen_scores,r_hat,m_fit,rank_rule,info_probe_nats,info_final_nats,jtj_eigengap_rank,jtj_eigengap_rank_screen,nll_neural,n_outputs,n_params_count,rank_margin,sampling_band,jtj_rank_agreement_k,median_y_std,r2_true_min,n_sr_aug,expression,expression_mdl,picks_agree,complexity,nll_symbolic,nll_gap,r2_sr_min,n_pca_simulations,physics_alignment,chirp_mass_alignment,gate_ok,n_pca_simulations_mdl,physics_alignment_mdl,chirp_mass_alignment_mdl,gate_ok_mdl,screen_set_correct,symbolic_recovered,runtime_screen_s,runtime_probe_s,runtime_fit_s,runtime_align_s,runtime_sr_s,runtime_frozen_s,runtime_total_s,peak_host_mem_mb
gw_taylorf2,oneshot,2,2,15900,ok,,500,"[1, 0]","[1.1630829572677612, 1.3380262851715088]",1,2,info,1.115;-0.047,1.169;-0.042,2,2,-0.786172403239213,2,143200,0.9015985725572941,0.11547005383792516,3,0.2058692286518643,0.9984996588749704,2000,(33.407124 + ((-44.780243) * exp(((-0.567180) * X1)))) | (19.584635 + ((-22.364544) * exp(((-0.207669) * X2)))),(33.407124 + ((-44.780243) * exp(((-0.567180) * X1)))) | ((-1.891290) + (1.601751 * ((((-0.691359) * X2) * exp((0.544414 * X1))) + (3.692785 * X2)))),False,12.0,0.5919047345818914,1.3780771378211045,0.9990135057155821,1000,0.6898998691128956,0.6855369901114757,False,1000,0.7879882873231004,0.6855369901114757,True,False,True,6.084410667419434,25.77459692955017,26.498494148254395,1.9224848747253418,256.80353832244873,14.668736219406128,341.7971692085266,2198.7890625
