problem,arm,d,trial,seed,status,failed_stage,n_sims,screen_order,screen_scores,r_hat,m_fit,rank_rule,info_probe_nats,info_final_nats,jtj_eigengap_rank,jtj_eigengap_rank_screen,nll_neural,n_outputs,n_params_count,rank_margin,sampling_band,jtj_rank_agreement_k,median_y_std,r2_true_min,n_sr_aug,expression,expression_mdl,picks_agree,complexity,nll_symbolic,nll_gap,r2_sr_min,rank_correct,screen_set_correct,symbolic_recovered,runtime_screen_s,runtime_probe_s,runtime_fit_s,runtime_align_s,runtime_sr_s,runtime_frozen_s,runtime_total_s,peak_host_mem_mb
rosenbrock,oneshot,2,7,55495,ok,,500,"[0, 1]","[0.4794858694076538, 0.06562637537717819]",2,2,info,3.141;2.432;1.818;0.965,3.256;1.647,1,1,-0.9415485929271912,2,34900,3.493492461633652,0.16329931618554522,0,0.03893268700098389,0.9687066141451338,2000,(64.319763 + ((-21.221291) * ((-0.759981) * X1))) | (14.941696 + (1.170538 * (((-2.206169) * X1) + (2.882267 * X2)))),(64.319763 + ((-21.221291) * ((-0.759981) * X1))) | (14.941696 + (1.170538 * (((-2.206169) * X1) + (2.882267 * X2)))),True,10.0,-0.12426327154315521,0.817285321384036,1.0,True,True,True,5.934099912643433,281.524783372879,109.65675759315491,1.6161353588104248,613.6685140132904,4.362177133560181,1021.2482004165649,1559.9609375
